annomi_dialogue_id,stage,dialogue_context,reflection_source,reflection,annotator,coherent_and_context_consistent,dialogue_contradicting,malformed,off_topic,on_topic_but_unverifiable,parroting
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a group and having respect are important to you because they give you a sense of belonging and purpose.,Expert 3,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a group and having respect are important to you because they give you a sense of belonging and purpose.,Expert 9,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a group and having respect are important to you because they give you a sense of belonging and purpose.,Layperson 1,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a group and having respect are important to you because they give you a sense of belonging and purpose.,Layperson 4,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a group and having respect are important to you because they give you a sense of belonging and purpose.,Layperson 7,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Expert 2,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Expert 3,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Expert 9,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Layperson 1,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Layperson 4,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,Being part of a team is important to you because it gives you a sense of belonging and purpose.,Layperson 7,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Expert 2,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Expert 3,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Expert 9,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Layperson 1,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Layperson 4,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,"Okay. And then in terms of respect, that's something that you feel is really important to you in your interactions with other people?",Layperson 7,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,These things are important to you.,Expert 2,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,These things are important to you.,Expert 3,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,These things are important to you.,Expert 9,Yes,,,,,
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,These things are important to you.,Layperson 1,No,,,,,Yes
68,GPT-3 stage,"[{""client"": ""Mm-hmm.""}, {""therapist"": ""Like belonging or sense of community. Again, cultural identity or family, friendship, modesty, religion, respect, self-determination and spirituality. So, when you think about yourself, which of these are kind of most important to you in terms of your life?""}, {""client"": ""Um, I think a sense of community and belonging.""}, {""therapist"": ""Okay.""}, {""client"": ""I think those two and, um, respect.""}, {""therapist"": ""Respect, okay. Can you tell me a little bit about why you picked those three?""}, {""client"": ""Yeah. Well, I think community and belonging, I kind of related them. Um, you know how I said I was in the marching band?""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""I really, you know, I really enjoy being in that team setting of, you know, being with other people and all working toward- together towards that one goal.""}, {""therapist"": ""Mm-hmm.""}, {""client"": ""And then in terms of respect, I-I kind of view that as one of like my major like rules. Like, I-I really do think respect is important, to respect myself and respect those around me, so.""}, {""therapist"": ""Okay.""}, {""client"": ""I place great importance in that.""}, {""therapist"": ""Okay, great. So sort of being a part of a group and being a part of a team gives you a sense of, um, uh, belonging, like you said.""}, {""client"": ""Mm-hmm.""}, {""therapist"": ""And sort of a-a sense of purpose in a way.""}, {""client"": ""Yes, purpose.""}]",GPT-3,These things are important to you.,Layperson 4,Yes,,,,,
